id,edited,likeCount,collectionCount,shareCount,wordCount,lfFreq,emojiPerWord,withImages,withVideos,imageCount,videoCount,imageTextRatio,videoTextRatio,mediaTextRatio,linkPerWord,utmLinkRatio,authorUseNickname,authorSuspicious,authorHasCreatorBadge,authorHasOfficialCreatorBadge,postCount,timeDiffDays,postFreq,maxPostsPerDay,maxPostsPer12h,postIntervalStd,businessHourRatio,weekendRatio,travelPostRatio,forumVariety,forumEvenness,avgLikes,commentCount,totalCommentCount,subcomDepth,authorReplyRatio,authorReplyLinkRatio,authorReplyUTMLinkRatio,firstCommentTimeDiff,first30MinCommentRatio
261389195,1,4,1,0,321,0.07476635514018691,0.01557632398753894,1,1,1,1,3.115264797507788,3.115264797507788,6.230529595015576,0.003115264797507788,0.0,1,0,0,0,17,581.0094328703703,0.02925942168617577,3,3,54.42856034070432,0.47058823529411764,0.0,1.0,1.0,0,5.176470588235294,0,0,0,0,0,0,1469149.5069666666,0
261389089,0,2,0,0,16,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,2.0,0,0,0,0,0,0,1469149.5069666666,0
261387826,1,5,5,0,616,0.02922077922077922,0.008116883116883116,1,0,6,0,9.74025974025974,0.0,9.74025974025974,0.0,0,1,0,0,0,5,691.6354166666666,0.007229242285042999,1,1,137.64670237663265,0.2,0.4,0.8,1.584962500721156,0.7219280948873623,4.0,5,8,0.375,0.375,0.0,0,34.77061666666667,0.0
261387769,0,1,0,0,24,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,18.56972222222222,0.2154044068151561,2,2,8.452891758147901,0.5,0.0,0.5,2.0,0.9463946303571862,2.75,1,3,0.6666666666666666,0.3333333333333333,0.0,0,2503.3963,0.0
261387462,0,6,4,0,7137,0.04049320442763066,0.00014011489421325487,1,0,44,0,6.165055345383214,0.0,6.165055345383214,0.0007005744710662743,0.0,1,0,1,0,39,1724.096712962963,0.022620540777539198,1,1,100.30164157359309,0.05128205128205128,0.28205128205128205,0.46153846153846156,2.321928094887362,0.7802440653987368,29.76923076923077,1,2,0.5,0.5,0.0,0,8127.62625,0.0
261386991,0,3,0,0,673,0.02823179791976226,0.0014858841010401188,1,0,5,0,7.429420505200594,0.0,7.429420505200594,0.0,0,1,0,0,0,6,1330.956400462963,0.004508036475058796,2,2,291.8569268910088,0.16666666666666666,0.0,0.3333333333333333,1.584962500721156,0.9182958340544896,1.1666666666666667,1,2,0.5,0.5,0.0,0,8153.075266666667,0.0
261386217,0,3,0,0,357,0.0896358543417367,0.0056022408963585435,1,1,1,1,2.8011204481792715,2.8011204481792715,5.602240896358543,0.0028011204481792717,0.0,1,0,0,0,17,581.0094328703703,0.02925942168617577,3,3,54.42856034070432,0.47058823529411764,0.0,1.0,1.0,0,5.176470588235294,0,0,0,0,0,0,1469149.5069666666,0
261385820,1,2,2,5,1527,0.0504256712508186,0.011787819253438114,1,0,7,0,4.5841519318926,0.0,4.5841519318926,0.0,0,1,0,0,0,4,682.8105671296296,0.00585814015271473,1,1,320.6016014627234,0.0,0.25,0.75,1.584962500721156,0.8112781244591328,8.25,1,2,0.5,0.5,0.0,0,904.92665,0.0
261385330,1,1,0,1,462,0.023809523809523808,0.0,1,0,2,0,4.329004329004329,0.0,4.329004329004329,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,1469149.5069666666,0
261385134,1,1,1,0,162,0.04938271604938271,0.006172839506172839,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,1.0,3,9,0.6666666666666666,0.0,0,0,181.5129,0.0
261384785,0,5,5,0,155,0.07096774193548387,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,1559.982951388889,0.0025641305864520553,1,1,597.3532606093797,0.75,0.0,0.25,2.0,0.9463946303571862,46.75,4,4,0.0,0.0,0,0,495.7848333333333,0.0
261384736,1,3,0,1,1277,0.025058731401722788,0.01096319498825372,1,0,11,0,8.613938919342209,0.0,8.613938919342209,0.0,0,1,0,1,0,26,274.179375,0.09482843120493656,2,2,17.17529015872693,0.5,0.23076923076923078,0.07692307692307693,2.807354922057604,0.7061037584798388,83.26923076923077,1,1,0.0,0.0,0,0,215.21363333333332,0.0
261384334,0,3,1,0,1580,0.07088607594936709,0.0037974683544303796,1,0,12,0,7.594936708860759,0.0,7.594936708860759,0.0,0,1,0,1,0,128,1682.6807523148148,0.07606909380993046,3,3,23.844139593118722,0.21875,0.234375,0.03125,4.954196310386875,0.6566948306180148,33.6328125,0,0,0,0,0,0,1469149.5069666666,0
261383919,0,6,2,1,1795,0.01615598885793872,0.0011142061281337048,1,0,20,0,11.142061281337048,0.0,11.142061281337048,0.0,0,1,0,1,1,508,1256.7185069444445,0.4042273565582631,3,3,3.1482455534341867,0.5452755905511811,0.2047244094488189,0.017716535433070866,5.0,0.6249653287929502,73.34055118110236,1,1,0.0,1.0,0.0,0,0.15288333333333334,1.0
261383787,0,7,4,2,991,0.029263370332996974,0.007063572149344097,1,0,8,0,8.072653884964682,0.0,8.072653884964682,0.0010090817356205853,0.0,1,0,1,0,115,192.8157523148148,0.5964242994640645,5,4,2.0623892452696326,0.4782608695652174,0.19130434782608696,0.13043478260869565,2.0,0.7886424734095034,54.495652173913044,1,1,0.0,1.0,1.0,0.0,0.2734833333333333,1.0
261383430,1,6,13,1,1500,0.042,0.01,1,0,11,0,7.333333333333333,0.0,7.333333333333333,0.0,0,1,0,1,0,61,699.5707291666666,0.08719632977306471,3,2,29.68220866536284,0.47540983606557374,0.21311475409836064,0.19672131147540983,3.4594316186372973,0.79552717077291,30.868852459016395,4,9,0.5555555555555556,0.5555555555555556,0.4,0.0,568.2909333333333,0.0
261383391,1,0,0,1,530,0.08490566037735849,0.022641509433962263,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,8,1212.114201388889,0.006600038173658291,1,1,261.68963778409505,0.625,0.25,0.125,2.584962500721156,0.9283832117695864,1.375,1,3,0.6666666666666666,0.3333333333333333,0.0,0,8103.33765,0.0
261383099,0,0,0,0,166,0.10240963855421686,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,1469149.5069666666,0
261382974,0,3,1,0,97,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,3.0,3,3,0.0,0.3333333333333333,0.0,0,235.24775,0.0
261382863,0,0,0,0,60,0.05,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,138,1515.3006365740741,0.09107103677591176,4,4,24.74340069587282,0.4855072463768116,0.2536231884057971,0.043478260869565216,4.459431618637297,0.5771211111114595,4.3478260869565215,0,0,0,0,0,0,1469149.5069666666,0
261382476,0,0,0,0,58,0.25862068965517243,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,809.9692592592593,0.004938459027022973,1,1,211.65661186496772,0.5,0.0,0.25,2.321928094887362,1.0,1.25,0,0,0,0,0,0,1469149.5069666666,0
261382299,0,1,0,0,122,0.040983606557377046,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,1469149.5069666666,0
261381132,0,0,0,0,97,0.020618556701030927,0.010309278350515464,1,0,1,0,10.309278350515465,0.0,10.309278350515465,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,1469149.5069666666,0
261379917,0,22,57,2,183,0.04918032786885246,0.00546448087431694,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,12,728.164212962963,0.016479799180422455,2,2,99.63298115436585,0.25,0.0,0.08333333333333333,3.169925001442312,0.872497487061585,19.5,43,73,0.410958904109589,0.3561643835616438,0.0,0,31.337416666666666,0.0
261379414,0,4,1,0,1358,0.027245949926362298,0.0029455081001472753,1,0,6,0,4.418262150220913,0.0,4.418262150220913,0.0014727540500736377,0.0,1,0,0,0,36,105.9097800925926,0.3399119511769987,3,3,4.338595989329938,0.4444444444444444,0.19444444444444445,0.5277777777777778,3.0,0.706543657236522,3.1944444444444446,0,0,0,0,0,0,1469149.5069666666,0
261379336,0,3,0,0,836,0.0215311004784689,0.0023923444976076554,1,0,3,0,3.5885167464114835,0.0,3.5885167464114835,0.0011961722488038277,0.0,1,0,0,0,8,31.785092592592594,0.2516903160403054,2,2,3.933557772758864,0.375,0.25,0.25,2.321928094887362,0.875,6.0,0,0,0,0,0,0,1469149.5069666666,0
261379316,0,7,3,0,3951,0.032649962034927864,0.00480890913692736,1,0,20,0,5.0620096178182745,0.0,5.0620096178182745,0.0005062009617818274,0.0,1,0,1,0,17,364.8669097222222,0.046592331469418026,1,1,25.48768475092395,0.7647058823529411,0.11764705882352941,0.23529411764705882,2.0,0.6853870929104108,25.235294117647058,0,0,0,0,0,0,1469149.5069666666,0
261378693,0,11,17,6,368,0.029891304347826088,0.0,1,0,2,0,5.434782608695652,0.0,5.434782608695652,0.002717391304347826,0.0,1,0,0,0,4,606.2465856481482,0.006597975303602797,1,1,252.03448444269418,0.5,0.25,1.0,1.0,0,50.75,2,2,0.0,0.0,0,0,1336.0115666666668,0.0
261378656,0,2,0,2,1580,0.018354430379746836,0.002531645569620253,1,0,11,0,6.962025316455696,0.0,6.962025316455696,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,2.0,0,0,0,0,0,0,1469149.5069666666,0
261378321,1,4,0,0,308,0.03896103896103896,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,4.0,0,0,0,0,0,0,1469149.5069666666,0
261378050,1,0,0,0,199,0.09045226130653267,0.005025125628140704,1,0,1,0,5.025125628140704,0.0,5.025125628140704,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,0.0,6,6,0.0,0.0,0,0,114.91116666666667,0.0
261377998,0,0,0,0,34,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,716.0237152777778,0.004189805359779411,1,1,4.06985522494944,0.3333333333333333,0.3333333333333333,1.0,1.0,0,0.0,1,1,0.0,0.0,0,0,812.7478166666666,0.0
261377681,0,1,0,0,166,0.024096385542168676,0.012048192771084338,1,0,1,0,6.024096385542169,0.0,6.024096385542169,0.0,0,1,0,0,0,4,687.8552199074074,0.005815177212056983,1,1,186.2397272916756,0.5,0.25,0.5,2.0,0.9463946303571862,8.5,0,0,0,0,0,0,1469149.5069666666,0
261377356,0,11,3,0,1166,0.06432246998284734,0.005145797598627788,1,0,7,0,6.003430531732418,0.0,6.003430531732418,0.0,0,1,0,0,0,4,2.0114699074074074,1.9885954968899426,2,2,0.4548023049207371,0.25,0.75,1.0,1.0,0,13.0,2,3,0.3333333333333333,0.3333333333333333,0.0,0,472.8831666666667,0.0
261376999,0,1,0,1,543,0.07550644567219153,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,1.0,0.0,1.0,1.0,0,1.0,5,14,0.6428571428571429,0.42857142857142855,0.0,0,251.57726666666667,0.0
261376314,0,2,0,0,521,0.07293666026871401,0.005758157389635317,1,0,1,0,1.9193857965451055,0.0,1.9193857965451055,0.0,0,1,0,0,0,16,1018.4872222222223,0.015709573621444005,2,2,100.95122146222009,0.4375,0.3125,0.8125,1.584962500721156,0.6962122601251458,12.375,1,1,0.0,0.0,0,0,709.22355,0.0
261375719,0,2,0,0,18,0.0,0.0,1,0,1,0,55.55555555555555,0.0,55.55555555555555,0.0,0,1,0,0,0,4,8.45457175925926,0.47311680755672675,1,1,1.8254992665052971,0.5,0.0,0.5,2.0,0.9463946303571862,3.5,0,0,0,0,0,0,1469149.5069666666,0
261375510,0,0,0,0,55,0.03636363636363636,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,0.0,1.0,1.0,0,0.0,1,3,0.6666666666666666,0.6666666666666666,0.0,0,5785.5804499999995,0.0
261374465,0,1,0,0,160,0.05,0.0125,0,0,0,0,0.0,0.0,0.0,0.00625,0.0,1,0,0,0,342,1535.0727430555555,0.2227907449644702,4,4,4.611336583575422,0.6374269005847953,0.21637426900584794,0.9766081871345029,2.321928094887362,0.09245402251508288,25.321637426900583,0,0,0,0,0,0,1469149.5069666666,0
261374457,1,6,4,2,1457,0.048730267673301304,0.0061770761839396015,1,0,8,0,5.490734385724091,0.0,5.490734385724091,0.0,0,1,0,0,0,10,355.1199074074074,0.02815950272404078,1,1,58.36058306822878,0.0,0.4,0.2,2.321928094887362,0.8804820237218406,22.2,1,1,0.0,0.0,0,0,9560.140466666666,0.0
261374344,0,0,0,1,119,0.06722689075630252,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,425.87113425925924,0.007044384459674786,1,1,31.772628805825452,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.9182958340544896,1.3333333333333333,2,2,0.0,0.0,0,0,3926.80845,0.0
261374270,1,5,4,4,1837,0.0261295590636908,0.016875340228633642,1,1,5,2,2.721829069134458,1.0887316276537835,3.810560696788242,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,5.0,1,2,0.5,0.5,0.0,0,16617.17465,0.0
261374183,0,0,0,0,99,0.06060606060606061,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,636.9716203703704,0.0031398573123824418,1,1,0,0.0,1.0,0.5,1.584962500721156,1.0,0.5,0,0,0,0,0,0,1469149.5069666666,0
261373621,0,6,1,0,4014,0.01768809167912307,0.0,1,1,12,1,2.9895366218236172,0.24912805181863476,3.238664673642252,0.00024912805181863477,0.0,1,0,1,0,99,1220.197974537037,0.0811343749669493,2,2,29.289054449422196,0.010101010101010102,0.6565656565656566,0.09090909090909091,2.584962500721156,0.48944808307019416,83.23232323232324,1,2,0.5,0.5,0.0,0,718.2285333333333,0.0
261372877,0,3,0,0,286,0.06643356643356643,0.006993006993006993,1,1,1,1,3.4965034965034967,3.4965034965034967,6.993006993006993,0.0034965034965034965,0.0,1,0,0,0,145,958.7752893518518,0.15123460273785574,3,3,9.074502195791245,0.04827586206896552,0.8344827586206897,0.21379310344827587,3.584962500721156,0.7657193602382463,3.1310344827586207,0,0,0,0,0,0,1469149.5069666666,0
261372840,0,14,13,6,4419,0.02964471599909482,0.015840687938447614,1,1,24,3,5.431093007467752,0.678886625933469,6.109979633401222,0.0011314777098891152,0.0,1,0,1,0,43,938.193738425926,0.04583275099676549,2,2,20.929732134533456,0.046511627906976744,0.6046511627906976,0.32558139534883723,2.807354922057604,0.64761400577189,26.88372093023256,0,0,0,0,0,0,1469149.5069666666,0
261372131,0,1,0,0,16,0.0,0.0,1,1,1,1,62.5,62.5,125.0,0.0,0,1,0,0,0,12,13.77361111111111,0.8712312191186852,2,2,0.6880390533076871,0.5,0.3333333333333333,0.08333333333333333,2.807354922057604,0.753333479941888,0.25,0,0,0,0,0,0,1469149.5069666666,0
261372122,0,1,1,0,706,0.04107648725212465,0.0028328611898017,1,0,1,0,1.41643059490085,0.0,1.41643059490085,0.00141643059490085,1.0,1,0,0,0,6,166.96145833333333,0.03593643742630223,2,2,53.6677462142484,0.16666666666666666,0.6666666666666666,1.0,1.0,0,14.0,0,0,0,0,0,0,1469149.5069666666,0
261372116,0,2,2,0,121,0.0743801652892562,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,2.0,3,5,0.4,0.4,0.5,0.0,47.98146666666666,0.0
261371807,1,2,0,0,1060,0.01509433962264151,0.0009433962264150943,1,0,4,0,3.7735849056603774,0.0,3.7735849056603774,0.0,0,1,0,1,0,9,1101.9386689814814,0.008167423699105388,2,2,113.7192166753436,0.4444444444444444,0.3333333333333333,0.1111111111111111,2.0,0.6223659728744493,34.77777777777778,1,6,0.8333333333333334,0.5,0.0,0,894.2968500000001,0.0
261371769,0,1,1,0,3246,0.051447935921133704,0.004004929143561306,1,1,1,1,0.30807147258163897,0.30807147258163897,0.6161429451632779,0.004929143561306223,0.0,1,0,1,1,248,653.2095023148148,0.3796637971755595,20,23,4.766290145080143,0.2056451612903226,0.35080645161290325,0.6088709677419355,4.169925001442312,0.5375592748937569,40.30241935483871,0,0,0,0,0,0,1469149.5069666666,0
261371692,1,17,24,1,3301,0.05089366858527719,0.005755831566192063,1,0,13,0,3.9382005452893063,0.0,3.9382005452893063,0.0,0,1,0,1,0,61,699.5707291666666,0.08719632977306471,3,2,29.68220866536284,0.47540983606557374,0.21311475409836064,0.19672131147540983,3.4594316186372973,0.79552717077291,30.868852459016395,1,1,0.0,1.0,1.0,0.0,3648.0475333333334,0.0
261371286,0,16,8,4,2018,0.06590683845391476,0.010901883052527254,1,0,8,0,3.9643211100099105,0.0,3.9643211100099105,0.0,0,1,0,0,0,4,2.0114699074074074,1.9885954968899426,2,2,0.4548023049207371,0.25,0.75,1.0,1.0,0,13.0,1,8,0.875,0.5,0.0,0,1297.3042500000001,0.0
261369996,1,10,4,1,2708,0.04172821270310192,0.0051698670605613,1,1,17,2,6.277695716395864,0.7385524372230429,7.016248153618907,0.0014771048744460858,0.0,1,0,1,0,35,378.0144675925926,0.09258904883429346,2,2,22.30560227089269,0.02857142857142857,0.45714285714285713,0.11428571428571428,2.584962500721156,0.9376432638787205,66.8,0,0,0,0,0,0,1469149.5069666666,0
261369904,0,1,0,0,204,0.04411764705882353,0.004901960784313725,0,0,0,0,0.0,0.0,0.0,0.004901960784313725,0.0,1,0,0,0,6,2164.9098032407405,0.002771478050040865,1,1,388.52421283396563,0.0,0.5,0.16666666666666666,2.807354922057604,1.0,13.333333333333334,2,2,0.0,0.0,0,0,1363.1655833333332,0.0
261369873,0,2,0,0,2050,0.05804878048780488,0.0,1,0,10,0,4.878048780487805,0.0,4.878048780487805,0.0,0,1,0,0,0,35,528.1759606481481,0.06626579512829389,2,2,64.47916952066002,0.4,0.34285714285714286,0.9142857142857143,2.321928094887362,0.2789272227581975,12.028571428571428,1,3,0.6666666666666666,0.3333333333333333,0.0,0,594.4050166666667,0.0
261369826,0,1,0,0,526,0.08745247148288973,0.0076045627376425855,1,1,1,1,1.9011406844106464,1.9011406844106464,3.802281368821293,0.0,0,1,0,0,0,668,1079.3903009259259,0.6188678918339123,11,12,2.6807441211662937,0.10179640718562874,0.2904191616766467,0.08982035928143713,3.700439718141092,0.183626929292949,10.386227544910179,0,0,0,0,0,0,1469149.5069666666,0
261369804,0,34,61,6,3482,0.0215393452039058,0.0017231476163124641,1,1,25,1,7.1797817346352675,0.2871912693854107,7.466973004020678,0.0,0,1,0,0,0,3,524.2054513888888,0.0057229469706037255,1,1,359.63900903233235,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.584962500721156,0.9182958340544896,31.0,0,0,0,0,0,0,1469149.5069666666,0
261369774,0,1,0,0,357,0.09803921568627451,0.011204481792717087,1,1,1,1,2.8011204481792715,2.8011204481792715,5.602240896358543,0.0,0,1,0,0,0,668,1079.3903009259259,0.6188678918339123,11,12,2.6807441211662937,0.10179640718562874,0.2904191616766467,0.08982035928143713,3.700439718141092,0.183626929292949,10.386227544910179,0,0,0,0,0,0,1469149.5069666666,0
261369707,0,3,0,1,326,0.08588957055214724,0.012269938650306749,1,1,1,1,3.067484662576687,3.067484662576687,6.134969325153374,0.0,0,1,0,0,0,668,1079.3903009259259,0.6188678918339123,11,12,2.6807441211662937,0.10179640718562874,0.2904191616766467,0.08982035928143713,3.700439718141092,0.183626929292949,10.386227544910179,0,0,0,0,0,0,1469149.5069666666,0
261369642,0,2,0,0,571,0.08581436077057793,0.0070052539404553416,1,1,1,1,1.7513134851138354,1.7513134851138354,3.502626970227671,0.0,0,1,0,0,0,668,1079.3903009259259,0.6188678918339123,11,12,2.6807441211662937,0.10179640718562874,0.2904191616766467,0.08982035928143713,3.700439718141092,0.183626929292949,10.386227544910179,0,0,0,0,0,0,1469149.5069666666,0
261369617,0,2,0,0,398,0.08793969849246232,0.010050251256281407,1,1,1,1,2.512562814070352,2.512562814070352,5.025125628140704,0.0,0,1,0,0,0,668,1079.3903009259259,0.6188678918339123,11,12,2.6807441211662937,0.10179640718562874,0.2904191616766467,0.08982035928143713,3.700439718141092,0.183626929292949,10.386227544910179,0,0,0,0,0,0,1469149.5069666666,0
261369595,0,1,1,0,325,0.08615384615384615,0.0,1,1,1,1,3.076923076923077,3.076923076923077,6.153846153846154,0.0,0,1,0,0,0,668,1079.3903009259259,0.6188678918339123,11,12,2.6807441211662937,0.10179640718562874,0.2904191616766467,0.08982035928143713,3.700439718141092,0.183626929292949,10.386227544910179,0,0,0,0,0,0,1469149.5069666666,0
261369588,0,2,0,0,343,0.10787172011661808,0.011661807580174927,1,1,1,1,2.9154518950437316,2.9154518950437316,5.830903790087463,0.0,0,1,0,0,0,668,1079.3903009259259,0.6188678918339123,11,12,2.6807441211662937,0.10179640718562874,0.2904191616766467,0.08982035928143713,3.700439718141092,0.183626929292949,10.386227544910179,0,0,0,0,0,0,1469149.5069666666,0
261369382,1,4,2,0,66,0.07575757575757576,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,4.0,2,6,0.6666666666666666,0.5,0.0,0,15229.33345,0.0
261369321,1,0,0,0,128,0.046875,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,800.3129861111111,0.004998044601821145,1,1,369.5759935564658,0.25,0.25,0.5,1.584962500721156,1.0,0.25,0,0,0,0,0,0,1469149.5069666666,0
261368928,0,4,6,1,1160,0.03706896551724138,0.016379310344827588,1,0,4,0,3.4482758620689653,0.0,3.4482758620689653,0.0,0,1,0,0,0,1,0.0,1,1,1,0,0.0,1.0,1.0,1.0,0,4.0,0,0,0,0,0,0,1469149.5069666666,0
261368338,0,0,0,0,33,0.09090909090909091,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,6,424.8907291666667,0.014121277750088196,1,1,67.05450403241943,0.16666666666666666,0.5,0.16666666666666666,2.0,0.920619835714305,2.6666666666666665,0,0,0,0,0,0,1469149.5069666666,0
261368229,0,1,1,0,454,0.013215859030837005,0.0,1,1,1,1,2.2026431718061676,2.2026431718061676,4.405286343612335,0.0022026431718061676,0.0,1,0,0,0,34,1693.2342361111112,0.020079915273913052,2,2,116.94337156282087,0.29411764705882354,0.5294117647058824,0.38235294117647056,3.0,0.8258655277879576,8.0,0,0,0,0,0,0,1469149.5069666666,0
261368225,1,29,70,14,4144,0.023407335907335906,0.0009652509652509653,1,0,22,0,5.308880308880308,0.0,5.308880308880308,0.0,0,1,0,0,0,11,355.83547453703704,0.030913162928209025,1,1,70.78362023463336,0.09090909090909091,0.5454545454545454,1.0,1.0,0,36.45454545454545,0,0,0,0,0,0,1469149.5069666666,0
261367933,0,2,0,0,2430,0.07078189300411522,0.005761316872427984,1,1,10,1,4.11522633744856,0.411522633744856,4.526748971193415,0.00041152263374485596,0.0,1,0,0,0,41,1801.8471064814814,0.022754427860453643,2,2,126.02364851545028,0.17073170731707318,0.43902439024390244,0.7804878048780488,3.169925001442312,0.4525173348726947,13.804878048780488,0,0,0,0,0,0,1469149.5069666666,0
261367663,1,2,0,0,58,0.05172413793103448,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,13.50318287037037,0.22216984164398826,1,1,5.681755865938916,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,2.6666666666666665,0,0,0,0,0,0,1469149.5069666666,0
261367484,0,3,0,0,2816,0.02734375,0.011008522727272728,1,0,19,0,6.747159090909091,0.0,6.747159090909091,0.0,0,1,0,0,0,2,25.232974537037038,0.07926136480914661,1,1,0,0.5,0.5,1.0,1.0,0,4.0,0,0,0,0,0,0,1469149.5069666666,0
261367468,1,12,3,0,1769,0.059920859242509894,0.0022611644997173543,1,1,9,1,5.087620124364048,0.5652911249293385,5.652911249293386,0.0,0,1,0,0,0,4,2.0114699074074074,1.9885954968899426,2,2,0.4548023049207371,0.25,0.75,1.0,1.0,0,13.0,0,0,0,0,0,0,1469149.5069666666,0
261366767,0,2,0,0,141,0.07092198581560284,0.014184397163120567,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,19,942.7683333333333,0.020153413440205353,1,1,46.89886763391325,0.42105263157894735,0.3684210526315789,0.15789473684210525,2.807354922057604,0.9303010398761724,25.68421052631579,1,1,0.0,0.0,0,0,20589.487849999998,0.0
261366705,1,8,7,1,3912,0.01712678936605317,0.0135480572597137,1,1,21,4,5.368098159509203,1.0224948875255624,6.3905930470347645,0.0002556237218813906,1.0,1,0,0,0,7,1488.1580439814816,0.00470380147344559,1,1,146.8378871140965,0.2857142857142857,0.42857142857142855,0.8571428571428571,1.584962500721156,0.5916727785823275,22.428571428571427,1,2,0.5,0.5,0.0,0,1921.4200333333333,0.0
261366580,0,12,10,5,3560,0.022752808988764046,0.006179775280898876,1,1,29,1,8.146067415730338,0.2808988764044944,8.426966292134832,0.0002808988764044944,0.0,1,0,0,0,4,1058.0226388888889,0.0037806374391012166,1,1,71.10686033986956,0.5,0.5,1.0,1.0,0,54.5,8,14,0.42857142857142855,0.5,0.0,0,20.647016666666666,0.14285714285714285
261366425,1,520,521,71,3452,0.09009269988412515,0.016222479721900347,1,0,3,0,0.8690614136732329,0.0,0.8690614136732329,0.0,0,1,0,0,0,5,318.15050925925925,0.015715832143853414,1,1,52.187083095402315,0.4,0.6,0.2,2.0,0.8649735207179273,160.2,15,28,0.4642857142857143,0.32142857142857145,0.0,0,116.21298333333334,0.0
261366392,0,12,19,4,2447,0.05026563138536984,0.007764609726195341,1,0,11,0,4.495300367797303,0.0,4.495300367797303,0.0,0,1,0,1,0,61,699.5707291666666,0.08719632977306471,3,2,29.68220866536284,0.47540983606557374,0.21311475409836064,0.19672131147540983,3.4594316186372973,0.79552717077291,30.868852459016395,3,4,0.25,0.5,0.5,0.0,2041.8982,0.0
261366321,1,13,5,1,1181,0.05842506350550381,0.004233700254022015,1,0,5,0,4.233700254022015,0.0,4.233700254022015,0.0,0,1,0,0,0,4,2.0114699074074074,1.9885954968899426,2,2,0.4548023049207371,0.25,0.75,1.0,1.0,0,13.0,4,8,0.5,0.5,0.0,0,680.8071666666667,0.0
261366273,0,3,0,0,185,0.005405405405405406,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,395.66155092592595,0.007582237882299681,1,1,59.26346193408902,0.0,0.3333333333333333,0.6666666666666666,1.584962500721156,0.9182958340544896,1.3333333333333333,3,6,0.5,0.5,0.0,0,49.18441666666667,0.0
261366138,0,3,1,0,885,0.0384180790960452,0.00903954802259887,1,0,6,0,6.779661016949152,0.0,6.779661016949152,0.0011299435028248588,0.0,1,0,1,0,115,192.8157523148148,0.5964242994640645,5,4,2.0623892452696326,0.4782608695652174,0.19130434782608696,0.13043478260869565,2.0,0.7886424734095034,54.495652173913044,1,1,0.0,1.0,1.0,0.0,0.24376666666666666,1.0
