file_name,text_length,chunks_count,expected_sentiment_value,sentiment_volatility
4823.txt,336,1,2.0819,0.0
4824.txt,1023,3,3.0213,0.0096
4825.txt,145,1,1.6904,0.0
4826.txt,421,2,3.4216,0.4585
4827.txt,1018,3,2.695,0.4155
4828.txt,2238,6,3.0857,0.6731
4829.txt,66,1,3.0039,0.0
483.txt,106,1,3.0052,0.0
4830.txt,1873,5,3.3255,0.7644
4831.txt,336,1,3.3878,0.0
4832.txt,134,1,3.0107,0.0
4833.txt,87,1,2.705,0.0
4834.txt,350,1,3.0226,0.0
4835.txt,442,2,3.1361,0.2964
4836.txt,1094,3,3.6897,0.3671
4837.txt,640,2,2.6683,0.2844
4838.txt,301,1,3.1627,0.0
4839.txt,116,1,2.9999,0.0
484.txt,35,1,3.0435,0.0
4840.txt,1194,3,3.7268,0.2735
4841.txt,520,2,2.9339,0.0819
4842.txt,1396,4,3.5086,0.6808
4843.txt,1098,3,3.6379,0.2937
4844.txt,748,2,3.0513,0.0419
4845.txt,56,1,2.93,0.0
4846.txt,220,1,4.1165,0.0
4847.txt,90,1,3.463,0.0
4848.txt,95,1,2.9327,0.0
4849.txt,259,1,2.0753,0.0
485.txt,93,1,2.5803,0.0
4850.txt,110,1,2.4315,0.0
4851.txt,1237,4,3.4541,0.4057
4852.txt,88,1,3.0114,0.0
4853.txt,42,1,3.8934,0.0
4854.txt,148,1,3.1471,0.0
4855.txt,466,2,3.0226,0.0292
4856.txt,63,1,2.9965,0.0
4857.txt,48,1,3.0329,0.0
4858.txt,1787,5,3.7428,0.2648
4859.txt,82,1,3.2586,0.0
486.txt,2131,6,3.151,0.2871
4860.txt,297,1,2.9994,0.0
4861.txt,37,1,3.3536,0.0
4862.txt,318,1,4.4206,0.0
4863.txt,1221,4,3.5659,0.5152
4864.txt,1690,5,3.7402,0.1492
4865.txt,187,1,4.1945,0.0
4866.txt,203,1,2.97,0.0
4867.txt,2936,8,2.9868,0.0184
4868.txt,192,1,3.0782,0.0
4869.txt,621,2,3.1588,0.1407
487.txt,1047,3,3.4809,0.464
4870.txt,1062,3,3.1369,0.1526
4871.txt,1418,4,3.4335,0.4869
4872.txt,1033,3,3.2386,0.3987
4873.txt,2044,6,3.5462,0.3192
4874.txt,61,1,3.6577,0.0
4875.txt,1052,3,1.6033,0.1166
4876.txt,720,2,3.1436,0.2096
4877.txt,72,1,2.9611,0.0
4878.txt,1644,5,3.0604,1.0099
4879.txt,75,1,2.9905,0.0
488.txt,983,3,3.2048,0.1908
4880.txt,1766,5,3.3903,0.3505
4881.txt,21,1,3.0021,0.0
4882.txt,135,1,2.9542,0.0
4883.txt,1315,4,2.8812,0.2808
4884.txt,66,1,3.8717,0.0
4885.txt,1558,4,3.0094,0.0022
4886.txt,167,1,3.0929,0.0
4887.txt,302,1,3.132,0.0
4888.txt,207,1,1.9441,0.0
4889.txt,68,1,2.9867,0.0
489.txt,551,2,1.8951,0.5086
4890.txt,59,1,2.9944,0.0
4891.txt,634,2,2.3752,0.5833
4892.txt,1324,4,2.8169,0.6319
4893.txt,130,1,2.8319,0.0
4894.txt,1387,4,3.741,0.6529
4895.txt,5246,14,3.3178,0.534
4896.txt,1789,5,3.4999,0.735
4897.txt,144,1,2.9561,0.0
4898.txt,34,1,2.9077,0.0
4899.txt,309,1,2.9962,0.0
49.txt,40,1,3.0295,0.0
490.txt,1675,5,4.0002,0.8303
4900.txt,1183,3,2.5544,0.3023
4901.txt,203,1,3.005,0.0
4902.txt,77,1,3.0173,0.0
4903.txt,449,2,3.8256,0.0358
4904.txt,1630,5,2.9348,0.4315
4905.txt,1384,4,2.7389,0.3058
4906.txt,957,3,3.5248,0.5356
4907.txt,288,1,3.1076,0.0
4908.txt,405,2,3.8453,0.498
4909.txt,1008,3,2.2061,0.5817
491.txt,28,1,3.0137,0.0
4910.txt,1488,4,3.3281,0.6186
4911.txt,577,2,3.2851,0.3533
4912.txt,159,1,4.1009,0.0
4913.txt,777,2,3.4199,0.4554
4914.txt,276,1,4.1303,0.0
4915.txt,74,1,3.0001,0.0
4916.txt,82,1,3.0024,0.0
4917.txt,637,2,3.2518,0.2352
4918.txt,2133,6,2.2992,0.5795
4919.txt,371,1,2.7233,0.0
492.txt,368,1,3.0181,0.0
4920.txt,130,1,3.4347,0.0
4921.txt,203,1,2.9471,0.0
4922.txt,1418,4,2.8324,0.1721
4923.txt,2682,7,2.5478,0.6062
4924.txt,149,1,2.4959,0.0
4925.txt,98,1,3.2223,0.0
4926.txt,665,2,2.7235,0.2912
4927.txt,443,2,3.0187,0.0154
4928.txt,97,1,2.9858,0.0
4929.txt,858,3,3.1382,0.6104
493.txt,123,1,3.6089,0.0
4930.txt,94,1,1.9208,0.0
4931.txt,791,2,1.415,0.0207
4932.txt,80,1,2.9659,0.0
4933.txt,112,1,2.1876,0.0
4934.txt,192,1,2.9375,0.0
4935.txt,4938,13,2.9234,0.2866
4936.txt,72,1,2.9548,0.0
4937.txt,73,1,1.5831,0.0
4938.txt,343,1,3.2175,0.0
4939.txt,108,1,2.9047,0.0
494.txt,273,1,2.9992,0.0
4940.txt,1297,4,2.9913,0.0073
4941.txt,3776,10,2.9671,0.1261
4942.txt,78,1,3.0687,0.0
4943.txt,53,1,2.002,0.0
4944.txt,1305,4,3.6212,0.6384
4945.txt,243,1,2.9736,0.0
4946.txt,83,1,3.012,0.0
4947.txt,1294,4,3.1475,0.1365
4948.txt,205,1,4.462,0.0
4949.txt,48,1,3.0783,0.0
495.txt,252,1,1.7424,0.0
4950.txt,640,2,2.9254,0.0813
4951.txt,986,3,3.77,0.5547
4952.txt,740,2,3.4746,0.4659
4953.txt,71,1,3.0091,0.0
4954.txt,214,1,2.9944,0.0
4955.txt,206,1,1.4677,0.0
4956.txt,131,1,2.8553,0.0
4957.txt,1541,4,2.4432,0.9204
4958.txt,1824,5,3.1587,0.2825
4959.txt,950,3,3.3213,0.3969
496.txt,1352,4,3.1285,1.1358
4960.txt,71,1,2.9682,0.0
4961.txt,236,1,3.0375,0.0
4962.txt,2369,6,3.8827,0.4182
4963.txt,137,1,2.9216,0.0
4964.txt,63,1,2.9973,0.0
4965.txt,141,1,4.6622,0.0
4966.txt,151,1,2.9753,0.0
4967.txt,130,1,2.4289,0.0
4968.txt,247,1,3.2684,0.0
4969.txt,79,1,2.9953,0.0
497.txt,369,1,3.3049,0.0
4970.txt,252,1,3.0028,0.0
4971.txt,74,1,2.9717,0.0
4972.txt,214,1,3.0046,0.0
4973.txt,240,1,3.012,0.0
4974.txt,108,1,3.0083,0.0
4975.txt,122,1,3.9185,0.0
4976.txt,1013,3,3.2558,0.5605
4977.txt,1406,4,3.3935,0.3991
4978.txt,1022,3,2.5378,0.3244
4979.txt,835,3,3.3593,0.4784
498.txt,167,1,3.0109,0.0
4980.txt,62,1,2.8834,0.0
4981.txt,499,2,3.729,0.2255
4982.txt,49,1,3.0118,0.0
4983.txt,553,2,3.641,0.2858
4984.txt,102,1,2.9943,0.0
4985.txt,1419,4,2.9758,1.0752
4986.txt,1503,4,3.3597,0.3305
4987.txt,146,1,2.9309,0.0
4988.txt,1436,4,3.4601,0.5056
4989.txt,821,3,2.4127,0.5075
499.txt,59,1,3.3385,0.0
4990.txt,130,1,2.8968,0.0
4991.txt,81,1,1.3607,0.0
4992.txt,498,2,3.1117,0.5204
4993.txt,586,2,2.9309,0.025
4994.txt,162,1,3.0002,0.0
4995.txt,132,1,2.9949,0.0
4996.txt,232,1,2.7245,0.0
4997.txt,33,1,2.9985,0.0
4998.txt,110,1,3.5259,0.0
4999.txt,3628,10,1.9969,0.5287
5.txt,147,1,2.9746,0.0
50.txt,271,1,3.4745,0.0
500.txt,170,1,3.0227,0.0
5000.txt,122,1,3.1185,0.0
5001.txt,134,1,2.8492,0.0
5002.txt,2331,6,3.2222,0.323
5003.txt,95,1,3.2792,0.0
5004.txt,95,1,3.1973,0.0
5005.txt,239,1,2.9778,0.0
5006.txt,165,1,4.1802,0.0
5007.txt,1664,5,3.514,0.2057
5008.txt,218,1,2.9613,0.0
5009.txt,1725,5,3.8108,0.5854
501.txt,184,1,3.9895,0.0
5010.txt,251,1,4.5858,0.0
5011.txt,58,1,3.0202,0.0
5012.txt,1629,5,2.8623,0.368
5013.txt,194,1,2.971,0.0
5014.txt,230,1,4.2044,0.0
5015.txt,1542,4,2.6617,0.3411
5016.txt,2293,6,3.1389,0.5945
5017.txt,2628,7,2.7782,0.516
5018.txt,29,1,3.0024,0.0
5019.txt,2909,8,3.272,0.3562
502.txt,71,1,3.052,0.0
5020.txt,685,2,3.0022,0.0162
5021.txt,28,1,3.0056,0.0
5022.txt,3606,10,2.8841,0.296
5023.txt,205,1,3.0139,0.0
5024.txt,460,2,3.9836,0.4461
5025.txt,721,2,3.1659,0.6463
5026.txt,218,1,2.9924,0.0
5027.txt,1859,5,1.8273,0.4664
5028.txt,2019,6,3.588,0.4847
5029.txt,109,1,3.0167,0.0
503.txt,142,1,3.0066,0.0
5030.txt,151,1,1.8312,0.0
5031.txt,104,1,2.6673,0.0
5032.txt,454,2,3.0513,0.0111
5033.txt,71,1,2.998,0.0
5034.txt,581,2,2.68,0.584
5035.txt,54,1,3.0003,0.0
5036.txt,58,1,3.2407,0.0
5037.txt,135,1,2.9719,0.0
5038.txt,52,1,2.9605,0.0
5039.txt,94,1,2.5038,0.0
504.txt,1060,3,2.8701,0.1509
5040.txt,432,2,2.9576,0.0377
5041.txt,95,1,3.6673,0.0
5042.txt,25,1,3.0127,0.0
5043.txt,274,1,2.6191,0.0
5044.txt,115,1,1.5388,0.0
5045.txt,7938,20,2.8664,0.4133
5046.txt,1025,3,2.6411,0.4711
5047.txt,180,1,2.9931,0.0
5048.txt,1621,5,3.1854,0.8581
5049.txt,71,1,3.0096,0.0
505.txt,137,1,3.0209,0.0
5050.txt,55,1,3.0125,0.0
5051.txt,1177,3,3.2073,0.262
5052.txt,558,2,3.6885,0.4931
5053.txt,388,1,3.0096,0.0
5054.txt,436,2,2.4181,0.5657
5055.txt,74,1,1.9728,0.0
5056.txt,120,1,2.7926,0.0
5057.txt,36,1,3.0149,0.0
5058.txt,132,1,3.0269,0.0
5059.txt,607,2,3.6805,0.6715
506.txt,31,1,2.9994,0.0
5060.txt,471,2,3.4653,0.4743
5061.txt,99,1,2.8655,0.0
5062.txt,726,2,2.3419,0.2018
5063.txt,313,1,3.0702,0.0
5064.txt,129,1,2.8808,0.0
5065.txt,153,1,2.9648,0.0
5066.txt,911,3,3.8998,0.1459
5067.txt,491,2,4.4636,0.0798
5068.txt,193,1,2.4712,0.0
5069.txt,609,2,3.0142,0.0161
507.txt,55,1,3.0373,0.0
5070.txt,814,3,2.7946,0.1047
5071.txt,93,1,2.9933,0.0
5072.txt,667,2,3.6883,0.5336
5073.txt,528,2,3.3114,0.3031
5074.txt,1822,5,3.014,0.2442
5075.txt,52,1,2.4607,0.0
5076.txt,88,1,2.1337,0.0
5077.txt,87,1,2.5348,0.0
5078.txt,165,1,4.1158,0.0
5079.txt,670,2,2.9939,0.0125
508.txt,137,1,3.0212,0.0
5080.txt,78,1,2.9991,0.0
5081.txt,169,1,2.972,0.0
5082.txt,97,1,2.2687,0.0
5083.txt,135,1,2.8994,0.0
5084.txt,949,3,2.928,0.0548
5085.txt,36,1,3.0178,0.0
5086.txt,1977,5,3.1478,0.7454
5087.txt,92,1,3.078,0.0
5088.txt,1035,3,2.0549,0.4271
5089.txt,92,1,3.1255,0.0
509.txt,57,1,3.0015,0.0
5090.txt,1974,5,3.1227,0.215
5091.txt,525,2,3.6279,0.3179
5092.txt,538,2,4.1067,0.0021
5093.txt,246,1,3.896,0.0
5094.txt,342,1,3.0518,0.0
5095.txt,146,1,2.4281,0.0
5096.txt,51,1,2.9942,0.0
5097.txt,225,1,3.0236,0.0
5098.txt,283,1,3.0585,0.0
5099.txt,699,2,2.9611,0.0108
51.txt,190,1,3.0593,0.0
510.txt,3352,9,2.9387,0.1625
5100.txt,84,1,2.9868,0.0
5101.txt,118,1,3.4222,0.0
5102.txt,859,3,2.1218,0.226
5103.txt,85,1,2.9732,0.0
5104.txt,303,1,2.9975,0.0
5105.txt,71,1,3.071,0.0
5106.txt,87,1,2.9629,0.0
5107.txt,399,1,3.9196,0.0
5108.txt,65,1,4.2821,0.0
5109.txt,157,1,2.7303,0.0
511.txt,943,3,2.9527,0.0767
5110.txt,987,3,2.9151,0.6886
5111.txt,244,1,3.9985,0.0
5112.txt,107,1,3.1328,0.0
5113.txt,1612,5,2.0878,0.8625
5114.txt,53,1,2.9973,0.0
5115.txt,724,2,4.2938,0.2801
5116.txt,536,2,3.5188,0.4928
5117.txt,123,1,3.1,0.0
5118.txt,91,1,3.0124,0.0
5119.txt,93,1,2.7354,0.0
512.txt,1088,3,2.9346,0.7479
5120.txt,77,1,3.0027,0.0
5121.txt,1795,5,3.2296,0.3648
5122.txt,310,1,1.7806,0.0
513.txt,396,1,3.0159,0.0
514.txt,376,1,2.3826,0.0
515.txt,52,1,2.4877,0.0
516.txt,189,1,3.0009,0.0
517.txt,181,1,3.0289,0.0
518.txt,386,1,3.0264,0.0
519.txt,595,2,2.4698,0.1396
52.txt,821,3,2.7535,0.3837
520.txt,102,1,4.1404,0.0
521.txt,141,1,2.9996,0.0
522.txt,4702,12,2.4812,0.6758
523.txt,1284,4,2.7347,0.2565
524.txt,54,1,2.8387,0.0
525.txt,438,2,3.9302,0.7406
526.txt,145,1,1.9966,0.0
527.txt,45,1,3.0224,0.0
528.txt,7328,19,4.0921,0.552
529.txt,1195,3,2.389,0.4306
53.txt,253,1,3.8883,0.0
530.txt,110,1,3.1327,0.0
531.txt,802,3,3.2104,0.5049
532.txt,165,1,3.7975,0.0
533.txt,701,2,3.0215,0.0141
534.txt,1543,4,1.5215,0.2354
535.txt,7239,19,2.9352,0.2815
536.txt,738,2,3.2389,0.1815
537.txt,919,3,3.2899,0.5244
538.txt,3094,8,2.721,0.7914
539.txt,45,1,2.9722,0.0
54.txt,74,1,2.8821,0.0
540.txt,343,1,3.2617,0.0
541.txt,257,1,3.0083,0.0
542.txt,1250,4,3.6579,0.621
543.txt,464,2,3.3885,0.3908
544.txt,81,1,3.0058,0.0
545.txt,521,2,3.3394,0.3278
546.txt,1304,4,2.1675,0.3223
547.txt,2295,6,2.6236,0.4236
548.txt,92,1,2.9574,0.0
549.txt,1502,4,3.0527,0.0416
55.txt,365,1,2.9114,0.0
550.txt,89,1,2.9922,0.0
551.txt,77,1,2.8588,0.0
552.txt,119,1,2.7057,0.0
553.txt,73,1,2.9595,0.0
554.txt,200,1,3.743,0.0
555.txt,100,1,3.0555,0.0
556.txt,713,2,2.9802,0.2096
557.txt,174,1,2.6348,0.0
558.txt,1246,4,2.5095,0.4199
559.txt,153,1,3.9922,0.0
56.txt,643,2,2.2224,0.8176
560.txt,65,1,3.0174,0.0
561.txt,2034,6,3.0674,0.3103
562.txt,105,1,4.1292,0.0
563.txt,596,2,3.0296,0.0295
564.txt,752,2,3.7728,0.2876
565.txt,266,1,1.821,0.0
566.txt,511,2,2.9826,0.0617
567.txt,382,1,2.9073,0.0
568.txt,42,1,2.9704,0.0
569.txt,355,1,3.0343,0.0
57.txt,461,2,2.9561,0.095
570.txt,1098,3,2.6667,0.4072
571.txt,337,1,3.0409,0.0
572.txt,384,1,3.0129,0.0
573.txt,549,2,2.9133,0.0813
574.txt,826,3,3.0215,0.0383
575.txt,2606,7,3.0099,0.0233
576.txt,1352,4,2.8702,0.2304
577.txt,335,1,2.7086,0.0
578.txt,221,1,3.0099,0.0
579.txt,82,1,2.5207,0.0
58.txt,1870,5,3.1131,0.5546
580.txt,301,1,1.8079,0.0
581.txt,348,1,3.1365,0.0
582.txt,155,1,2.9681,0.0
583.txt,1742,5,3.4451,0.2738
584.txt,785,2,2.2596,0.7411
585.txt,386,1,2.4116,0.0
586.txt,178,1,3.0214,0.0
587.txt,346,1,3.1019,0.0
588.txt,643,2,2.3342,0.2142
589.txt,544,2,2.8451,0.172
59.txt,1945,5,2.4442,0.8909
590.txt,880,3,1.555,0.314
591.txt,147,1,3.2658,0.0
592.txt,4142,11,3.2907,0.5641
593.txt,51,1,2.7977,0.0
594.txt,375,1,3.0725,0.0
595.txt,254,1,3.0452,0.0
596.txt,1877,5,2.8162,0.2944
597.txt,301,1,3.7962,0.0
598.txt,593,2,3.3561,0.3394
599.txt,4592,12,3.4493,0.515
6.txt,502,2,3.1849,1.063
60.txt,319,1,3.0085,0.0
600.txt,80,1,2.9398,0.0
601.txt,164,1,3.0038,0.0
602.txt,39,1,3.0084,0.0
603.txt,195,1,1.9472,0.0
604.txt,84,1,2.9975,0.0
605.txt,149,1,2.8676,0.0
606.txt,852,3,2.8841,0.2817
607.txt,1477,4,2.6862,0.5032
608.txt,103,1,3.1442,0.0
609.txt,525,2,2.9941,0.0014
61.txt,1006,3,3.0905,0.1257
610.txt,2323,6,3.2017,0.2922
611.txt,1531,4,2.4234,0.2261
612.txt,134,1,3.0071,0.0
613.txt,253,1,2.8145,0.0
614.txt,94,1,3.0019,0.0
615.txt,131,1,2.9968,0.0
616.txt,636,2,3.3927,0.3879
617.txt,2072,6,2.9236,0.4497
618.txt,3379,9,2.3617,0.5083
619.txt,415,2,3.1327,0.1267
62.txt,137,1,2.1691,0.0
620.txt,273,1,2.9571,0.0
621.txt,70,1,4.1653,0.0
622.txt,1168,3,3.843,0.3398
623.txt,1136,3,3.5502,0.6973
624.txt,242,1,4.3984,0.0
625.txt,37,1,3.6607,0.0
626.txt,1121,3,3.0722,0.4295
627.txt,4293,11,3.0096,0.5436
628.txt,680,2,4.2371,0.0307
629.txt,1088,3,1.6541,0.1099
63.txt,42,1,3.4802,0.0
630.txt,871,3,1.452,0.1887
631.txt,136,1,2.8852,0.0
632.txt,89,1,3.9637,0.0
633.txt,2326,6,3.2096,0.2525
634.txt,100,1,2.9757,0.0
635.txt,2166,6,3.8525,0.8985
636.txt,259,1,4.3973,0.0
637.txt,292,1,3.0034,0.0
638.txt,595,2,3.5297,0.4694
639.txt,121,1,3.1643,0.0
64.txt,113,1,2.9797,0.0
640.txt,548,2,3.4474,0.4503
641.txt,108,1,3.0293,0.0
642.txt,724,2,3.0163,0.0232
643.txt,187,1,2.9051,0.0
644.txt,463,2,3.4758,0.4679
645.txt,216,1,3.0011,0.0
646.txt,98,1,3.0456,0.0
647.txt,191,1,3.0746,0.0
648.txt,406,2,3.1478,0.4679
649.txt,115,1,3.4868,0.0
65.txt,1926,5,2.7726,0.6437
650.txt,80,1,2.8739,0.0
651.txt,3142,8,3.0163,0.2241
652.txt,185,1,3.2933,0.0
653.txt,1343,4,3.0013,0.0062
654.txt,72,1,3.2055,0.0
655.txt,1825,5,3.7373,0.4011
656.txt,3588,9,2.758,0.4336
657.txt,187,1,4.2631,0.0
658.txt,111,1,3.022,0.0
659.txt,470,2,3.7825,0.2802
66.txt,82,1,2.9943,0.0
660.txt,244,1,2.6234,0.0
661.txt,104,1,3.0254,0.0
662.txt,312,1,3.0311,0.0
663.txt,158,1,3.0027,0.0
664.txt,100,1,3.0088,0.0
665.txt,148,1,1.6566,0.0
666.txt,2106,6,3.1699,0.1438
667.txt,1248,4,2.4825,0.8671
668.txt,3984,10,2.2006,0.5487
669.txt,198,1,3.0505,0.0
67.txt,695,2,3.0117,0.0165
670.txt,230,1,3.2163,0.0
671.txt,73,1,3.0087,0.0
672.txt,535,2,2.5099,0.4649
673.txt,1014,3,3.5675,0.4292
674.txt,192,1,2.9876,0.0
675.txt,528,2,3.2454,0.1916
676.txt,48,1,2.8832,0.0
677.txt,1392,4,2.3701,0.4245
678.txt,184,1,2.8232,0.0
679.txt,435,2,2.996,0.0136
68.txt,321,1,3.0076,0.0
680.txt,613,2,2.9923,0.0034
681.txt,209,1,2.986,0.0
682.txt,237,1,2.9911,0.0
683.txt,411,2,2.6568,0.341
684.txt,479,2,3.3981,0.3076
685.txt,255,1,3.4931,0.0
686.txt,111,1,3.049,0.0
687.txt,130,1,3.0247,0.0
688.txt,48,1,3.02,0.0
689.txt,774,2,2.7577,0.2263
69.txt,328,1,4.3354,0.0
690.txt,675,2,3.4905,0.4259
691.txt,1975,5,2.872,0.6389
692.txt,204,1,2.8525,0.0
693.txt,624,2,1.8178,0.0891
694.txt,1593,4,2.3318,0.5736
695.txt,486,2,3.8927,0.5031
696.txt,1693,5,2.8815,0.5214
697.txt,2125,6,3.1508,0.2752
698.txt,3357,9,3.0879,0.818
699.txt,67,1,2.9958,0.0
7.txt,940,3,2.8705,0.5665
70.txt,386,1,3.0206,0.0
700.txt,2279,6,2.7585,0.5093
701.txt,1219,4,3.4369,0.3748
702.txt,71,1,3.0294,0.0
703.txt,1100,3,4.1879,0.4662
704.txt,821,3,2.7546,0.3908
705.txt,284,1,1.6603,0.0
706.txt,287,1,3.7611,0.0
707.txt,223,1,2.9529,0.0
708.txt,79,1,3.0179,0.0
709.txt,141,1,4.5739,0.0
71.txt,1536,4,2.8257,0.6136
710.txt,407,2,3.0138,0.1117
711.txt,3854,10,3.258,0.5331
712.txt,3161,8,2.6689,0.6852
713.txt,136,1,3.0318,0.0
714.txt,420,2,4.1595,0.2724
715.txt,548,2,3.0651,0.0356
716.txt,221,1,2.9745,0.0
717.txt,121,1,1.7403,0.0
718.txt,53,1,3.0064,0.0
719.txt,310,1,2.9522,0.0
72.txt,453,2,3.0026,0.0004
720.txt,1646,5,3.2279,0.2568
721.txt,858,3,2.8068,1.197
722.txt,286,1,2.9668,0.0
723.txt,191,1,3.0025,0.0
724.txt,610,2,3.0916,0.1048
725.txt,1732,5,2.8037,0.3104
726.txt,958,3,2.9533,0.0058
727.txt,368,1,3.0239,0.0
728.txt,590,2,3.0694,0.0317
729.txt,276,1,2.7844,0.0
73.txt,169,1,3.0179,0.0
730.txt,117,1,3.3303,0.0
731.txt,133,1,3.0557,0.0
732.txt,63,1,2.8396,0.0
733.txt,20,1,3.5447,0.0
734.txt,79,1,3.0092,0.0
735.txt,109,1,2.9383,0.0
736.txt,131,1,3.023,0.0
737.txt,624,2,2.9432,0.0673
738.txt,400,1,2.984,0.0
739.txt,584,2,3.379,0.4323
74.txt,284,1,2.9991,0.0
740.txt,672,2,2.6751,0.3367
741.txt,576,2,3.1439,0.0436
742.txt,1314,4,2.7026,0.8487
743.txt,518,2,3.2438,0.151
744.txt,220,1,2.8337,0.0
745.txt,332,1,3.0223,0.0
746.txt,74,1,3.9144,0.0
747.txt,76,1,4.1208,0.0
748.txt,113,1,3.8468,0.0
749.txt,159,1,1.4391,0.0
75.txt,394,1,2.9937,0.0
750.txt,48,1,3.2914,0.0
751.txt,215,1,3.3056,0.0
752.txt,895,3,2.3679,0.2182
753.txt,813,3,2.8329,0.5278
754.txt,1007,3,2.6581,0.5844
755.txt,1176,3,2.4595,0.6975
756.txt,1004,3,2.6909,0.4162
757.txt,166,1,3.0189,0.0
758.txt,130,1,3.0115,0.0
759.txt,69,1,3.171,0.0
76.txt,1204,4,2.6717,0.6599
760.txt,1991,5,2.7038,0.9348
761.txt,2626,7,2.0906,0.2663
762.txt,1816,5,3.5822,0.6025
763.txt,53,1,3.1525,0.0
764.txt,562,2,3.1389,0.1119
765.txt,2837,8,3.4755,0.5825
766.txt,214,1,3.0027,0.0
767.txt,684,2,2.9794,0.0356
768.txt,368,1,3.4191,0.0
769.txt,163,1,3.0094,0.0
77.txt,67,1,2.1379,0.0
770.txt,4220,11,3.1265,0.9292
771.txt,69,1,3.2699,0.0
772.txt,520,2,2.9504,0.2774
773.txt,187,1,2.853,0.0
774.txt,156,1,2.991,0.0
775.txt,424,2,2.9869,0.0123
776.txt,101,1,3.328,0.0
777.txt,43,1,2.9802,0.0
778.txt,143,1,3.0557,0.0
779.txt,116,1,2.212,0.0
78.txt,131,1,3.0072,0.0
780.txt,381,1,3.0012,0.0
781.txt,309,1,3.0068,0.0
782.txt,808,3,2.8284,0.2947
783.txt,178,1,2.7194,0.0
784.txt,4942,13,2.965,0.2317
785.txt,163,1,3.9831,0.0
786.txt,93,1,1.9649,0.0
787.txt,421,2,3.3575,0.3433
788.txt,111,1,3.2035,0.0
789.txt,690,2,3.1682,0.0663
79.txt,2788,7,2.3384,0.6104
790.txt,378,1,4.327,0.0
791.txt,582,2,3.1123,0.0704
792.txt,583,2,3.0053,0.0073
793.txt,2528,7,3.1696,0.9029
794.txt,54,1,2.436,0.0
795.txt,161,1,3.14,0.0
796.txt,160,1,2.9979,0.0
797.txt,110,1,3.0013,0.0
798.txt,15,1,3.0093,0.0
799.txt,137,1,3.0171,0.0
8.txt,1850,5,2.9358,0.225
80.txt,1778,5,3.6895,0.7344
800.txt,75,1,2.9925,0.0
801.txt,1203,4,2.9651,0.0788
802.txt,1048,3,2.7878,0.2964
803.txt,3366,9,2.9296,0.4866
804.txt,264,1,2.9579,0.0
805.txt,313,1,4.3153,0.0
806.txt,52,1,2.9778,0.0
807.txt,1202,4,2.9963,0.4614
808.txt,79,1,2.688,0.0
809.txt,201,1,3.034,0.0
81.txt,109,1,3.0989,0.0
810.txt,82,1,2.941,0.0
811.txt,1126,3,3.1019,0.1414
812.txt,1259,4,3.5456,0.4008
813.txt,416,2,2.9143,0.9919
814.txt,831,3,3.0516,0.6289
815.txt,69,1,3.0059,0.0
816.txt,4717,12,2.5176,0.5358
817.txt,93,1,4.3234,0.0
818.txt,979,3,3.025,0.0359
819.txt,483,2,3.0235,0.0646
82.txt,103,1,2.3732,0.0
820.txt,119,1,2.9017,0.0
821.txt,101,1,2.993,0.0
822.txt,903,3,2.3002,0.8323
823.txt,3061,8,3.2697,0.2901
824.txt,1141,3,3.5592,0.7644
825.txt,6446,17,2.7873,0.795
826.txt,668,2,2.9178,0.0905
827.txt,378,1,3.0044,0.0
828.txt,598,2,3.1082,0.8219
829.txt,357,1,3.2161,0.0
83.txt,1282,4,3.4273,0.568
830.txt,2108,6,2.6966,0.349
831.txt,724,2,3.0396,0.8476
832.txt,812,3,1.7088,0.1601
833.txt,734,2,4.399,0.0552
834.txt,2185,6,3.0393,0.0973
835.txt,63,1,2.9995,0.0
836.txt,364,1,3.0022,0.0
837.txt,373,1,3.026,0.0
838.txt,782,2,3.2014,0.1356
839.txt,104,1,3.0306,0.0
84.txt,359,1,4.4534,0.0
840.txt,146,1,2.2512,0.0
841.txt,1126,3,3.1497,0.1994
842.txt,3121,8,3.0405,0.5836
843.txt,146,1,3.2308,0.0
844.txt,335,1,1.992,0.0
845.txt,50,1,3.0134,0.0
846.txt,1665,5,3.1187,0.1973
847.txt,2455,7,3.0302,0.6818
848.txt,602,2,3.1978,0.2278
849.txt,642,2,3.0295,0.0072
85.txt,47,1,2.426,0.0
850.txt,136,1,3.003,0.0
851.txt,102,1,2.9978,0.0
852.txt,485,2,3.1582,0.7429
853.txt,2275,6,2.5415,0.4983
854.txt,723,2,2.5011,0.414
855.txt,421,2,2.8349,0.1951
856.txt,458,2,3.5787,0.6617
857.txt,78,1,3.7111,0.0
858.txt,1054,3,3.2913,0.3946
859.txt,862,3,2.6313,0.5126
86.txt,86,1,2.8054,0.0
860.txt,1673,5,3.2739,0.3907
861.txt,534,2,2.5715,0.4386
862.txt,138,1,2.8631,0.0
863.txt,277,1,2.3824,0.0
864.txt,1439,4,3.3881,0.3493
865.txt,118,1,3.1157,0.0
866.txt,173,1,2.9354,0.0
867.txt,4746,12,2.9366,0.1372
868.txt,111,1,2.9962,0.0
869.txt,82,1,3.0183,0.0
87.txt,131,1,3.0126,0.0
870.txt,190,1,3.1887,0.0
871.txt,165,1,2.9887,0.0
872.txt,89,1,2.9048,0.0
873.txt,2406,7,3.0107,0.3285
874.txt,58,1,2.9799,0.0
875.txt,128,1,2.9903,0.0
876.txt,1410,4,2.6201,0.5619
